week_start,entity_id,geo,interest
2025-08-18,shisha_cafe,SA,72.7
2025-08-25,shisha_cafe,SA,75.2
2025-09-01,shisha_cafe,SA,71.4
2025-09-08,shisha_cafe,SA,73.1
2025-09-15,shisha_cafe,SA,65.9
2025-09-22,shisha_cafe,SA,65.8
2025-09-29,shisha_cafe,SA,70.5
2025-10-06,shisha_cafe,SA,64.2
2025-10-13,shisha_cafe,SA,67.5
2025-10-20,shisha_cafe,SA,64.5
2025-10-27,shisha_cafe,SA,66.7
2025-11-03,shisha_cafe,SA,72.1
2025-11-10,shisha_cafe,SA,66.9
2025-11-17,shisha_cafe,SA,64.3
2025-11-24,shisha_cafe,SA,63.0
2025-12-01,shisha_cafe,SA,66.7
2025-12-08,shisha_cafe,SA,69.5
2025-12-15,shisha_cafe,SA,69.1
2025-12-22,shisha_cafe,SA,71.3
2025-12-29,shisha_cafe,SA,68.3
2026-01-05,shisha_cafe,SA,68.1
2026-01-12,shisha_cafe,SA,72.4
2026-01-19,shisha_cafe,SA,71.1
2026-01-26,shisha_cafe,SA,61.9
2026-02-02,shisha_cafe,SA,65.8
2026-02-09,shisha_cafe,SA,76.4
2026-02-16,shisha_cafe,SA,68.1
2026-02-23,shisha_cafe,SA,66.0
2026-03-02,shisha_cafe,SA,62.0
2026-03-09,shisha_cafe,SA,65.6
2026-03-16,shisha_cafe,SA,59.9
2026-03-23,shisha_cafe,SA,65.8
2026-03-30,shisha_cafe,SA,61.6
2026-04-06,shisha_cafe,SA,63.0
2026-04-13,shisha_cafe,SA,60.3
2026-04-20,shisha_cafe,SA,68.0
2024-01-01,spam_product_x,SA,5.8
2024-01-08,spam_product_x,SA,5.6
2024-01-15,spam_product_x,SA,5.8
2024-01-22,spam_product_x,SA,5.3
2024-01-29,spam_product_x,SA,6.0
2024-02-05,spam_product_x,SA,5.2
2024-02-12,spam_product_x,SA,5.9
2024-02-19,spam_product_x,SA,5.2
2024-02-26,spam_product_x,SA,6.3
2024-03-04,spam_product_x,SA,6.1
2024-03-11,spam_product_x,SA,5.5
2024-03-18,spam_product_x,SA,5.3
2024-03-25,spam_product_x,SA,5.8
2024-04-01,spam_product_x,SA,6.2
2024-04-08,spam_product_x,SA,5.8
2024-04-15,spam_product_x,SA,6.1
2024-04-22,spam_product_x,SA,5.2
2024-04-29,spam_product_x,SA,5.7
2024-05-06,spam_product_x,SA,6.0
2024-05-13,spam_product_x,SA,5.8
2024-05-20,spam_product_x,SA,5.7
2024-05-27,spam_product_x,SA,6.4
2024-06-03,spam_product_x,SA,6.0
2024-06-10,spam_product_x,SA,6.0
2024-06-17,spam_product_x,SA,5.5
2024-06-24,spam_product_x,SA,4.7
2024-07-01,spam_product_x,SA,6.0
2024-07-08,spam_product_x,SA,5.7
2024-07-15,spam_product_x,SA,5.6
2024-07-22,spam_product_x,SA,5.5
2024-07-29,spam_product_x,SA,5.8
2024-08-05,spam_product_x,SA,6.3
2024-08-12,spam_product_x,SA,5.3
2024-08-19,spam_product_x,SA,5.6
2024-08-26,spam_product_x,SA,5.1
2024-09-02,spam_product_x,SA,6.2
2024-09-09,spam_product_x,SA,5.2
2024-09-16,spam_product_x,SA,5.3
2024-09-23,spam_product_x,SA,5.6
2024-09-30,spam_product_x,SA,6.3
2024-10-07,spam_product_x,SA,5.4
2024-10-14,spam_product_x,SA,5.9
2024-10-21,spam_product_x,SA,6.3
2024-10-28,spam_product_x,SA,5.2
2024-11-04,spam_product_x,SA,5.5
2024-11-11,spam_product_x,SA,6.5
2024-11-18,spam_product_x,SA,5.3
2024-11-25,spam_product_x,SA,6.1
2024-12-02,spam_product_x,SA,6.3
2024-12-09,spam_product_x,SA,6.4
2024-12-16,spam_product_x,SA,5.6
2024-12-23,spam_product_x,SA,5.2
2024-12-30,spam_product_x,SA,6.1
2025-01-06,spam_product_x,SA,5.4
2025-01-13,spam_product_x,SA,5.3
2025-01-20,spam_product_x,SA,4.5
2025-01-27,spam_product_x,SA,5.4
2025-02-03,spam_product_x,SA,5.2
2025-02-10,spam_product_x,SA,6.7
2025-02-17,spam_product_x,SA,5.1
2025-02-24,spam_product_x,SA,5.7
2025-03-03,spam_product_x,SA,5.8
2025-03-10,spam_product_x,SA,5.1
2025-03-17,spam_product_x,SA,5.6
2025-03-24,spam_product_x,SA,5.4
2025-03-31,spam_product_x,SA,5.5
2025-04-07,spam_product_x,SA,5.8
2025-04-14,spam_product_x,SA,5.5
2025-04-21,spam_product_x,SA,5.6
2025-04-28,spam_product_x,SA,5.7
2025-05-05,spam_product_x,SA,5.6
2025-05-12,spam_product_x,SA,6.5
2025-05-19,spam_product_x,SA,5.9
2025-05-26,spam_product_x,SA,5.5
2025-06-02,spam_product_x,SA,5.9
2025-06-09,spam_product_x,SA,5.6
2025-06-16,spam_product_x,SA,5.2
2025-06-23,spam_product_x,SA,5.8
2025-06-30,spam_product_x,SA,6.1
2025-07-07,spam_product_x,SA,6.1
2025-07-14,spam_product_x,SA,6.4
2025-07-21,spam_product_x,SA,5.8
2025-07-28,spam_product_x,SA,5.7
2025-08-04,spam_product_x,SA,5.4
2025-08-11,spam_product_x,SA,5.9
2025-08-18,spam_product_x,SA,5.2
2025-08-25,spam_product_x,SA,6.2
2025-09-01,spam_product_x,SA,6.1
2025-09-08,spam_product_x,SA,6.3
2025-09-15,spam_product_x,SA,5.3
2025-09-22,spam_product_x,SA,5.8
2025-09-29,spam_product_x,SA,5.6
2025-10-06,spam_product_x,SA,5.5
2025-10-13,spam_product_x,SA,6.3
2025-10-20,spam_product_x,SA,5.8
2025-10-27,spam_product_x,SA,5.2
2025-11-03,spam_product_x,SA,5.4
2025-11-10,spam_product_x,SA,6.2
2025-11-17,spam_product_x,SA,5.4
2025-11-24,spam_product_x,SA,5.5
2025-12-01,spam_product_x,SA,5.1
2025-12-08,spam_product_x,SA,6.2
2025-12-15,spam_product_x,SA,6.6
2025-12-22,spam_product_x,SA,5.8
2025-12-29,spam_product_x,SA,5.2
2026-01-05,spam_product_x,SA,6.3
2026-01-12,spam_product_x,SA,5.6
2026-01-19,spam_product_x,SA,5.0
2026-01-26,spam_product_x,SA,5.4
2026-02-02,spam_product_x,SA,5.8
2026-02-09,spam_product_x,SA,5.2
2026-02-16,spam_product_x,SA,5.4
2026-02-23,spam_product_x,SA,6.0
2026-03-02,spam_product_x,SA,5.7
2026-03-09,spam_product_x,SA,5.1
2026-03-16,spam_product_x,SA,5.5
2026-03-23,spam_product_x,SA,5.9
2026-03-30,spam_product_x,SA,100.0
2026-04-06,spam_product_x,SA,56.1
2026-04-13,spam_product_x,SA,21.4
2026-04-20,spam_product_x,SA,5.4
